"","DATE","AMA","AMF","AMK","AMN","ANM","ANT","ASP","ASS","ASV","BHN","CSN","CYO","DAV","EFC","ERS","EWR","FPL","FPR","FRD","FTC","FTM","FTO","FTP","KGC","KGF","KGP","KLO","KRB","KRI","KRK","KWT","LNV","MBS","MDP","MKM","MKW","MRC","MSS","NCD","NPH","OWL","PLK","PSH","RRH","SBB","SCC","SCU","SDT","SFR","SIS","SJF","SJM","SNS","SQS","SRS","SSP","STB","SVC","SWH","THT","TLG","TLM","TLN","TNL","TRF","WFC","WWR","YBG","YBM","YBS","YCB","YRS","AMA_INC","AMF_INC","AMK_INC","AMN_INC","ANM_INC","ANT_INC","ASP_INC","ASS_INC","ASV_INC","BHN_INC","CSN_INC","CYO_INC","DAV_INC","EFC_INC","ERS_INC","EWR_INC","FPL_INC","FPR_INC","FRD_INC","FTC_INC","FTM_INC","FTO_INC","FTP_INC","KGC_INC","KGF_INC","KGP_INC","KLO_INC","KRB_INC","KRI_INC","KRK_INC","KWT_INC","LNV_INC","MBS_INC","MDP_INC","MKM_INC","MKW_INC","MRC_INC","MSS_INC","NCD_INC","NPH_INC","OWL_INC","PLK_INC","PSH_INC","RRH_INC","SBB_INC","SCC_INC","SCU_INC","SDT_INC","SFR_INC","SIS_INC","SJF_INC","SJM_INC","SNS_INC","SQS_INC","SRS_INC","SSP_INC","STB_INC","SVC_INC","SWH_INC","THT_INC","TLG_INC","TLM_INC","TLN_INC","TNL_INC","TRF_INC","WFC_INC","WWR_INC","YBG_INC","YBM_INC","YBS_INC","YCB_INC","YRS_INC"
"1029",1986-06-01,77600,187085,60500,28270,2070,11901.5,116,3200,1077.5,NA,8670,1660,40645,81470,39775,49190,132890,35760,26290,0,NA,119969.666666667,8130,134950,678727,702920,177920.333333333,246897,250417,250600,124803,78616,58855,163200,136113.5,93430,181598,46025,6540,470,38355,13910,127247.333333333,6950,344076.666666667,25428,26220,30440,NA,271300,556825,NA,139503,NA,70070,NA,90535,14447.5,189,48197,372670,59125,349969,58630,75703.5,20800,89850,42710,1120,67220,10110,119139.5,49330,81215,60500,28270,2070,11901.5,116,3200,1077.5,NA,8670,1660,40645,81470,39775,49190,85228.5,35760,26290,-66935,NA,NA,8130,134950,-24193,567970,107850.333333333,-254120,250417,250600,124803,78616,58855,163200,42683.5,93430,18398,46025,6540,470,-40261,13910,113337.333333333,6950,-3688.33333333302,25428,26220,30440,NA,NA,NA,NA,48968,NA,70070,NA,90535,-12850,NA,48197,-36424,59125,349969,58630,75703.5,20800,89850,42710,1120,67220,10110,-2020.5
"1030",1986-07-01,15000,116505,6600,5805,1745,10651,45,1720,492,NA,3215,1790,38760,26940,14135,24565,91260,30925,23995,0,NA,146840.333333333,5170,24030,349505.5,267471,75331,157582.5,107524,107000,244388,57633,30312,41930,33507.5,8900,87112.5,41382,10640,214,21805,9590,127913.666666667,7285,357266.666666667,16371.75,5120,17760,NA,255930,238035,NA,47028.5,NA,24170,NA,12970,3002,91,28794,155870,14420,95790,35230,25526.5,7420,35540,16600,0,1630,2370,82115.5,9195,95700,6600,5805,1745,10651,45,1720,492,NA,3215,1790,38760,26940,14135,24565,49684,30925,23995,-62755,NA,NA,5170,24030,82034.5,243441,51161,-56941.5,107524,107000,244388,57633,30312,41930,24607.5,8900,45182.5,41382,10640,214,-35828,9590,118323.666666667,7285,42194.666666667,16371.75,5120,17760,NA,NA,NA,NA,34058.5,NA,24170,NA,12970,-2610,NA,28794,45660,14420,95790,35230,25526.5,7420,35540,16600,0,1630,2370,61515.5
"1031",1986-08-01,220,76851.6666666667,1690,3540,1781,9576,25,840,494,NA,1380,1785,36795,10200,6110,18185,71980,23050,21260,0,NA,109779.333333333,0,4770,108448,96326,69214.6666666667,99135,46110,45960,13829,31336,12443,11390,21342.5,3670,60032.5,38007.5,10875,74,18162,9520,111651,7010,305466.666666667,9242.75,3610,14030,NA,234170,106095,NA,43858.5,NA,11980,NA,6410,494,32,15940,84558,13985,17704,20235,16949,3610,11770,11490,0,0,0,53858,-3320,73091.6666666667,1690,3540,1781,9576,25,840,494,NA,1380,1785,36795,10200,6110,18185,39354,23050,21260,-58055,NA,NA,0,4770,12122,91556,57234.6666666667,7065,46110,45960,13829,31336,12443,11390,17672.5,3670,48642.5,38007.5,10875,74,-13174,9520,102131,7010,19259.166666667,9242.75,3610,14030,NA,NA,NA,NA,37448.5,NA,11980,NA,6410,-3610,NA,15940,52869,13985,17704,20235,16949,3610,11770,11490,0,0,0,42368
"1032",1986-09-01,7400,46704,1750,5055,1305,9575.5,76,920,489,NA,1570,1595,36450,7370,44147,11710,93060,21030,20369,0,NA,146368,4940,4120,82764,36508,70828.3333333333,47068.5,24270,25010,5581,15508,4747,3860,19212.5,3870,43568,38411,9270,187,24669,5320,118287.333333333,7205,272000,6447,5540,17430,NA,251690,66735,NA,45183.5,NA,18430,NA,4355,1654,35,9043,56716.5,837,3320,15105,17263.5,2580,5320,13650,0,3880,2800,80091.5,2345,34249,1750,5055,1305,9575.5,76,920,489,NA,1570,1595,36450,7370,44147,11710,62454.5,21030,20369,-56819,NA,NA,4940,4120,46256,32388,52398.3333333333,-2211.5,24270,25010,5581,15508,4747,3860,15342.5,3870,39708,38411,9270,187,9161,5320,112967.333333333,7205,-35531,6447,5540,17430,NA,NA,NA,NA,40828.5,NA,18430,NA,4355,-4375,NA,9043,52559.5,837,3320,15105,17263.5,2580,5320,13650,0,3880,2800,59761.5
"1033",1986-10-01,25880,58946.3333333333,0,7030,2185,8977.5,80,1100,0,NA,1680,1335,35275,3685,39070,5330,75890,34450,20095,0,NA,109494.333333333,4090,5000,45910,60140,88839,55630,32274,22330,9405,11444,2733,3250,19490,NA,28207.5,38365,4295,140,20080,2680,134984.666666667,5965,261680,4111.0425,6810,16910,NA,259000,56890,NA,20420,NA,23320,NA,0,5540,59,6876,65048,3530,7367,17715,15624.5,1880,4670,13040,130,24970,2390,54374.5,18850,26036.3333333333,0,7030,2185,8977.5,80,1100,0,NA,1680,1335,35275,3685,39070,5330,32462.5,34450,20095,-55370,NA,NA,4090,5000,-14230,55140,65519,1026,32274,22330,9405,11444,2733,3250,NA,NA,24957.5,38365,4295,140,8636,2680,132304.666666667,5965,-52595,4111.0425,6810,16910,NA,NA,NA,NA,20420,NA,23320,NA,0,-1270,NA,6876,54151,3530,7367,17715,15624.5,1880,4670,13040,130,24970,2390,13844.5
"1034",1986-11-01,4120,40513,0,4700,2042,8464,100,1240,0,NA,1735,1400,34330,2100,44465,3825,75170,33700,19920,0,NA,82427,5840,3240,26975,37629,112472.333333333,35285.5,23378,18630,6008,9300,2478,1770,18751.5,NA,7076,36380,4025,160,16572.5,2350,120997.333333333,5855,234865.666666667,4322.9625,2830,17830,NA,232400,35050,NA,14493.5,NA,31300,NA,0,2710,125,5352,40027,1750,2364,15113.5,15000.5,1620,3020,9230,0,1330,190,36411,-580,31693,0,4700,2042,8464,100,1240,0,NA,1735,1400,34330,2100,44465,3825,33006,33700,19920,-54250,NA,NA,5840,3240,-10654,34389,81172.333333333,-6722.5,23378,18630,6008,9300,2478,1770,NA,NA,5306,36380,4025,160,7272.5,2350,118647.333333333,5855,-51744.333333333,4322.9625,2830,17830,NA,NA,NA,NA,14493.5,NA,31300,NA,0,-120,NA,5352,35913,1750,2364,15113.5,15000.5,1620,3020,9230,0,1330,190,25661
"1035",1986-12-01,7190,37028,0,8340,2195,8051,100,1760,0,NA,2795,1430,33835,1840,166650,3250,87040,39440,20000,450,NA,86076,5240,1350,23240,33305,145915,23834,22665,17600,5593.5,8669,2283,1610,18049.5,NA,7623,38640,3085,360,17879.5,1460,129548,8385,250126.666666667,4419.4775,6420,19310,NA,254200,27550,NA,24123,NA,38010,NA,0,15060,525,4860,72920,2610,883,19906.5,16346.5,2040,3300,9050,20,2070,40,33769.5,-1150,21498,0,8340,2195,8051,100,1760,0,NA,2795,1430,33835,1840,166650,3250,39549,39440,20000,-53385,NA,NA,5240,1350,-10065,31955,107905,-16431,22665,17600,5593.5,8669,2283,1610,NA,NA,6013,38640,3085,360,9210.5,1460,128088,8385,-62023.333333333,4419.4775,6420,19310,NA,NA,NA,NA,24123,NA,38010,NA,0,8640,NA,4860,69427,2610,883,19906.5,16346.5,2040,3300,9050,20,2070,40,22589.5
"1036",1987-01-01,14110,39455,1390,10445,2520,7866,170,2370,3760,NA,4640,1150,33890,1780,672360,3250,96700,45370,20415,4210,NA,92078.3333333333,7680,1510,22485,40225,273017.333333333,23922.5,23824,17450,7479,8242,2308,1750,16680.5,NA,8248.5,46205,4810,890,14924,1730,145734,34000,293170.666666667,5527.7325,6690,32540,NA,330000,30090,NA,19347,NA,84520,NA,3410,13040,121,4439,36781,5260,3025,33732.5,17041.5,2050,2880,11760,620,5320,2310,49730.5,3665,14900,1390,10445,2520,7866,170,2370,3760,NA,4640,1150,33890,1780,672360,3250,43464,45370,20415,-50095,NA,NA,7680,1510,-17740,38715,188497.333333333,-17351.5,23824,17450,7479,8242,2308,1750,NA,NA,6498.5,46205,4810,890,6682,1730,144004,34000,-115574.333333333,5527.7325,6690,32540,NA,NA,NA,NA,15937,NA,84520,NA,3410,2590,NA,4439,28496,5260,3025,33732.5,17041.5,2050,2880,11760,620,5320,2310,29720.5
"1037",1987-02-01,48900,63043.3333333333,3290,30120,1828,8199,130,10540,1420,NA,13380,1579.5,34775,5900,840900,4295,160720,49230,21020,7470,NA,135665.666666667,22760,5090,33245,70008,385631.666666667,29502,27319,19750,13885,7969,2227,4020,18981,NA,13996,64235,10605,6430,18676,2010,173749.333333333,88285,385329.666666667,7808.4575,7980,73290,NA,502400,48735,NA,36262,NA,120500,NA,6860,26440,117,3678,37708,18070,9211,62218.5,19048,1870,2880,32410,60,17310,6400,101584.5,18780,-15976.6666666667,3290,30120,1828,8199,130,10540,1420,NA,13380,1579.5,34775,5900,840900,4295,103291,49230,21020,-48325,NA,NA,22760,5090,-36763,64918,265131.666666667,-17567,27319,19750,13885,7969,2227,4020,NA,NA,9976,64235,10605,6430,10707,2010,171739.333333333,88285,-254595.333333333,7808.4575,7980,73290,NA,NA,NA,NA,29402,NA,120500,NA,6860,17040,NA,3678,10427,18070,9211,62218.5,19048,1870,2880,32410,60,17310,6400,45404.5
"1038",1987-03-01,77680,90695.6666666667,4640,46140,4520,9333.5,190,9350,2100,NA,20610,1025,36595,7370,1254505,3445,258240,74120,21435,8040,NA,229120,33780,4740,53900,113807,480686.666666667,42488,37016,27490,20788.5,8460,2610,10030,32611.5,NA,24151,110930,7280,8420,16245,2650,254917,151290,630034.666666667,12615.9475,11510,165600,NA,903400,76680,NA,59545.5,NA,149000,NA,12930,41430,349,4095,70421,25110,19577,128325,32164,2760,3730,43330,3330,23930,9220,133650,31540,-33124.3333333333,4640,46140,4520,9333.5,190,9350,2100,NA,20610,1025,36595,7370,1254505,3445,174786.5,74120,21435,-49990,NA,NA,33780,4740,-59907,109067,331686.666666667,-22018,37016,27490,20788.5,8460,2610,10030,NA,NA,14121,110930,7280,8420,7785,2650,252267,151290,-549895.333333333,12615.9475,11510,165600,NA,NA,NA,NA,46615.5,NA,149000,NA,12930,27820,NA,4095,25734,25110,19577,128325,32164,2760,3730,43330,3330,23930,9220,53840
"1039",1987-04-01,106970,94179,29530,48360,3470,11205,90,3190,9300,NA,6780,1045,35700,26590,195175,7085,170010,62240,21425,4420,NA,146889,16420,0,160195,360848,314046.333333333,50063,55361,48850,45384,11321,8146,60200,53447.5,NA,84286,49430,1420,1380,10265.5,5720,155396.666666667,22945,358015.333333333,14540.83,23880,74640,NA,372400,144170,NA,80798.5,NA,136500,NA,40010,66590,143,5271,162120,68290,88939,121285,45135,9200,15910,49510,13190,63130,17750,120050,58610,-61151,29530,48360,3470,11205,90,3190,9300,NA,6780,1045,35700,26590,195175,7085,96565,62240,21425,-52705,NA,NA,16420,0,-200653,360848,177546.333333333,-54148,55361,48850,45384,11321,8146,60200,NA,NA,24086,49430,1420,1380,-1055.5,5720,149676.666666667,22945,-138454.666666667,14540.83,23880,74640,NA,NA,NA,NA,40788.5,NA,136500,NA,40010,33410,NA,5271,4891,68290,88939,121285,45135,9200,15910,49510,13190,63130,17750,-23530
"1040",1987-05-01,57670,81442.3333333333,24530,27095,1990,10213,50,1410,6480,NA,5005,1420,34245,33330,74022,9305,121680,57950,20290,0,NA,102746.666666667,8570,220450,180960,452650,233290.333333333,58954,72773,70060,48702,21848,20187,68170,48284,NA,99736,42770,1905,500,9322.5,9520,136538,7660,372403.333333333,11445.005,12690,49240,NA,287400,184470,NA,66316,5674,104600,NA,48680,33710,480,8448,158153.5,57840,131337,101294,59213.5,12030,27770,32190,8720,36320,9960,85592.5,30575,-3322.6666666667,24530,27095,1990,10213,50,1410,6480,NA,5005,1420,34245,33330,74022,9305,53517,57950,20290,-54535,NA,NA,8570,220450,-271690,232200,128690.333333333,-83879,72773,70060,48702,21848,20187,68170,NA,NA,31566,42770,1905,500,-12525.5,9520,127018,7660,-7006.66666666698,11445.005,12690,49240,NA,145188,NA,NA,17636,5674,104600,NA,48680,14540,NA,8448,-31023.5,57840,131337,101294,59213.5,12030,27770,32190,8720,36320,9960,-1597.5
"1041",1987-06-01,29090,39027.3333333333,1820,6470,730,9440,30,490,0,NA,1590,2335,33034.5,11100,23029,7200,72080,38950,18515.5,0,NA,92074.3333333333,4000,0,254330,245456,82250.3333333333,62273,58005,49530,23785,26206,12668,25600,16371.5,NA,64358,35400,5100,170,14709,8640,119509.666666667,4300,352499.666666667,7454.76,5580,18740,NA,204300,110485,NA,35543.5,NA,33810,NA,9740,14920,30,10031,91182,16920,45310,44140,20372,3210,14040,11260,720,2250,1170,41193,22620,3467.3333333333,1820,6470,730,9440,30,490,0,NA,1590,2335,33034.5,11100,23029,7200,23690,38950,18515.5,-51550,NA,NA,4000,0,8874,245456,48440.3333333333,-45262,58005,49530,23785,26206,12668,25600,NA,NA,38758,35400,5100,170,-11497,8640,110869.666666667,4300,94059.666666667,7454.76,5580,18740,NA,NA,NA,NA,25803.5,NA,33810,NA,9740,9340,NA,10031,28952,16920,45310,44140,20372,3210,14040,11260,720,2250,1170,25793
"1042",1987-07-01,0,60115.6666666667,0,2670,893,8856.5,20,160,0,NA,1025,2605,31396,5430,9562,6785,65070,35350,17123,0,NA,108595.333333333,2540,1870,44860,65914,56910.6666666667,48509,26498,18990,7484,18808,6209,5790,17476,NA,56516.5,34320,12157.5,50,19387,8450,123708.666666667,4950,412786.666666667,3687.5,3180,14010,NA,225000,68955,NA,21121.5,NA,14670,NA,0,2730,15,7206,66211.5,9410,5615,25245,15800,2020,3960,8240,0,190,440,32450,-2670,57445.6666666667,0,2670,893,8856.5,20,160,0,NA,1025,2605,31396,5430,9562,6785,20863.5,35350,17123,-48519,NA,NA,2540,1870,-21054,64044,42240.6666666667,3021,26498,18990,7484,18808,6209,5790,NA,NA,50726.5,34320,12157.5,50,579,8450,115258.666666667,4950,139456.666666667,3687.5,3180,14010,NA,NA,NA,NA,21121.5,NA,14670,NA,0,-450,NA,7206,51186.5,9410,5615,25245,15800,2020,3960,8240,0,190,440,23580
"1043",1987-08-01,0,49599.3333333333,0,1680,585,8258.5,10,20,0,NA,815,2720,29854,3250,5081.5,6145,61860,34480,15986.5,0,NA,80492,2220,2620,28245,28796,46646.3333333333,28642.5,13408,11730,1516.5,14240,4066,2170,16227,NA,48477.5,26939,15965,20,19263.5,3910,88478.3333333333,5000,336857.666666667,1785.75,3750,12060,NA,172000,63955,NA,15009.5,NA,8840,NA,0,6170,10,4648,71279.5,9060,1202,18746.5,15600,1440,2210,6380,0,1040,660,52925,-1680,47919.3333333333,0,1680,585,8258.5,10,20,0,NA,815,2720,29854,3250,5081.5,6145,19121.5,34480,15986.5,-45840.5,NA,NA,2220,2620,-551,26176,37806.3333333333,3504.5,13408,11730,1516.5,14240,4066,2170,NA,NA,46307.5,26939,15965,20,5023.5,3910,84568.3333333333,5000,125858.666666667,1785.75,3750,12060,NA,NA,NA,NA,15009.5,NA,8840,NA,0,2420,NA,4648,61017.5,9060,1202,18746.5,15600,1440,2210,6380,0,1040,660,44845
"1044",1987-09-01,0,45146.6666666667,0,1680,565,7852,11,4,0,NA,45,2595,28770.5,2070,4399,3692,56120,29090,15462.5,0,NA,57002.6666666667,4390,2310,23937.5,25121,40821,14741.5,10150,9730,1503,9182,1782,1340,14253.5,NA,27250,31148,11295,19,12224,480,109224.666666667,4305,226475.666666667,1280.25,3380,11270,NA,203480,31935.5,NA,12295,NA,7440,NA,0,7020,5,3361,38666.5,5760,36,9085,15790,866,1320,5650,0,2310,0,23839.5,-1680,43466.6666666667,0,1680,565,7852,11,4,0,NA,45,2595,28770.5,2070,4399,3692,19178,29090,15462.5,-44233,NA,NA,4390,2310,-1183.5,22811,33381,-5138.5,10150,9730,1503,9182,1782,1340,NA,NA,25910,31148,11295,19,3042,480,108744.666666667,4305,-19422.333333333,1280.25,3380,11270,NA,NA,NA,NA,12295,NA,7440,NA,0,3640,NA,3361,32870.5,5760,36,9085,15790,866,1320,5650,0,2310,0,15879.5
"1045",1987-10-01,2970,50596,500,1830,1627.5,7439.5,11,71,0,NA,307.5,998,27921.5,2930,4985.5,3213,51510,31400,15291,0,NA,54928,3280,2780,21289,13303,37614.3333333333,13654,11792,9980,2549,7315,2117,3040,8047.5,NA,6220,32601.5,14177.5,39,7974.5,1540,108787.333333333,5230,201740,1414.17,12770,11570,NA,209050,26115,NA,6770,NA,7430,NA,0,0,49,3272,23250.5,3990,2499,10904.5,12380,874,1331,6050,0,0,0,24567,1140,45796,500,1830,1627.5,7439.5,11,71,0,NA,307.5,998,27921.5,2930,4985.5,3213,12670.5,31400,15291,-43212.5,NA,NA,3280,2780,7986,10523,30184.3333333333,-8118,11792,9980,2549,7315,2117,3040,NA,NA,3180,32601.5,14177.5,39,659.5,1540,107247.333333333,5230,-51481.5,1414.17,12770,11570,NA,NA,NA,NA,6770,NA,7430,NA,0,-12770,NA,3272,16761.5,3990,2499,10904.5,12380,874,1331,6050,0,0,0,18517
"1046",1987-11-01,4590,27707.6666666667,240,2820,2229,7163,402,572,0,NA,1585,2839.5,27347,3760,23057,2704,73790,27790,15297,0,NA,52357.6666666667,4490,2380,20862.5,20923,46179,14507,13448,12370,6466,6941,2576,10160,9404,NA,13484,32779,3110,195,8187,1650,110643,7769.5,180256.333333333,3008.325,15510,13160,NA,225080,30523,NA,13763.5,NA,12190,NA,4940,1940,345,3260,33002,0,12059,13734.5,12204,1260,3060,6980,260,1990,390,28446,1770,20297.6666666667,240,2820,2229,7163,402,572,0,NA,1585,2839.5,27347,3760,23057,2704,38837,27790,15297,-42644,NA,NA,4490,2380,-60.5,18543,33989,-11311,13448,12370,6466,6941,2576,10160,NA,NA,3324,32779,3110,195,1246,1650,108993,7769.5,-90762.666666667,3008.325,15510,13160,NA,NA,NA,NA,8823.5,NA,12190,NA,4940,-13570,NA,3260,20943,0,12059,13734.5,12204,1260,3060,6980,260,1990,390,18826
"1047",1987-12-01,36290,50978,1130,20460,1946.5,7476.5,289,4790,0,NA,2074,1656,28272,4930,1314778.5,2398,149450,51220,15603.5,5480,NA,142444.333333333,23910,3490,22792.5,24176,348422,15750,15198,13110,8521,6528,2367,7150,14125,NA,12533.5,83686.5,7466,9650,13993,1440,174338.333333333,158941.5,498928.666666667,4618.8225,0,124800,NA,678660,33115,NA,11819.5,NA,141300,NA,5120,0,505,3105,31965.5,0,13773,106468.5,15124,1883,8640,29090,2320,14180,4410,90895.5,15830,-5772,1130,20460,1946.5,7476.5,289,4790,0,NA,2074,1656,28272,4930,1314778.5,2398,90753.5,51220,15603.5,-38395.5,NA,NA,23910,3490,-1383.5,20686,207122,-12558,15198,13110,8521,6528,2367,7150,NA,NA,5383.5,83686.5,7466,9650,7465,1440,172898.333333333,158941.5,-388217.833333333,4618.8225,0,124800,NA,NA,NA,NA,6699.5,NA,141300,NA,5120,0,NA,3105,18192.5,0,13773,106468.5,15124,1883,8640,29090,2320,14180,4410,40895.5
"1048",1988-01-01,48170,74865.6666666667,800,37210,2983.5,7380,474,9040,1630,NA,14010,2011.5,28186.5,4590,1170445,2591,115980,39580,15923.5,5630,NA,121141.666666667,24450,5580,64802,65537,358920,22013.5,21493,17830,20098,7026,2562,10500,19215.5,NA,20160,70469,13359,16470,13790.5,1400,174608.666666667,242561,542486.666666667,7890.04,5370,74130,NA,602700,64480,NA,18271.5,NA,133500,NA,8560,4560,595,3149,38872.5,22950,20870,61101.5,13505.5,2000,4020,23600,910,11480,5490,116653,10960,-10514.3333333333,800,37210,2983.5,7380,474,9040,1630,NA,14010,2011.5,28186.5,4590,1170445,2591,69020,39580,15923.5,-38480,NA,NA,24450,5580,-735,59957,225420,-17309.5,21493,17830,20098,7026,2562,10500,NA,NA,9660,70469,13359,16470,6764.5,1400,173208.666666667,242561,-204812.333333333,7890.04,5370,74130,NA,NA,NA,NA,9711.5,NA,133500,NA,8560,-2440,NA,3149,-4947.5,22950,20870,61101.5,13505.5,2000,4020,23600,910,11480,5490,75173
"1049",1988-02-01,38120,51166,970,19910,2166.5,7559.5,194,2750,330,NA,6465,2395,27342.5,5185,218428.5,2975,100520,37810,16126.5,2200,NA,84610,12150,6510,38972.5,40922,246220.666666667,23282.5,18597,16260,12918,6037,1770,13770,16744,NA,18099,49439.5,595,2070,15657.5,1500,147242.333333333,43574.5,254602.333333333,5921.03,10970,54200,NA,363620,51330,NA,23881,NA,84600,NA,6970,0,3290,2835,31634.5,25280,18087,60461,14359,2098,3740,19670,1720,14570,4300,81132.5,18210,-6864,970,19910,2166.5,7559.5,194,2750,330,NA,6465,2395,27342.5,5185,218428.5,2975,55150.5,37810,16126.5,-41269,NA,NA,12150,6510,-1949.5,34412,161620.666666667,-11574.5,18597,16260,12918,6037,1770,13770,NA,NA,4329,49439.5,595,2070,9620.5,1500,145742.333333333,43574.5,-212657.166666667,5921.03,10970,54200,NA,NA,NA,NA,16911,NA,84600,NA,6970,-11300,NA,2835,-11732.5,25280,18087,60461,14359,2098,3740,19670,1720,14570,4300,40872.5
"1050",1988-03-01,62490,68731.3333333333,4220,31110,2186,8478,509,2210,2870,NA,9973,2379.5,27898,9720,108735.5,2740,133800,45510,16395.5,2920,NA,140748,17530,17170,91758.5,80702,190110.333333333,32605,28410,24140,23201,7206,3461,29160,28941,NA,51755.5,45654,3145,882,18401,2060,159140.333333333,14557,281366,7503.2225,36410,47950,NA,359390,91975,NA,64878.5,NA,74450,NA,17260,8370,1950,3359,100082.5,34420,36867,70635,18247.5,3070,4870,30390,5400,31360,9090,92205.5,31380,-24868.6666666667,4220,31110,2186,8478,509,2210,2870,NA,9973,2379.5,27898,9720,108735.5,2740,79812,45510,16395.5,-41373.5,NA,NA,17530,17170,11056.5,63532,115660.333333333,-19945,28410,24140,23201,7206,3461,29160,NA,NA,22595.5,45654,3145,882,11195,2060,157080.333333333,14557,-171628,7503.2225,36410,47950,NA,NA,NA,NA,47618.5,NA,74450,NA,17260,-30910,NA,3359,28795.5,34420,36867,70635,18247.5,3070,4870,30390,5400,31360,9090,15965.5
"1051",1988-04-01,69160,77563.3333333333,15750,34120,2739,8829,710,1880,4430,NA,9677,1189,27160.5,16640,80269.5,3015,129670,47690,16256,1870,NA,152308.666666667,13540,39120,105664,153062,146919,37292,39113,33910,33967,10149,7582,54420,42870,NA,71087,43944.5,3305,971,12191,5840,132637.333333333,10829.5,401748,8387.35,52550,56880,NA,319550,125000,NA,67636.5,NA,74800,NA,33100,14740,745,4489,110312.5,62860,75596,85015,24101,5530,11090,34790,9270,41980,11770,97385,35040,-25716.6666666667,15750,34120,2739,8829,710,1880,4430,NA,9677,1189,27160.5,16640,80269.5,3015,73151,47690,16256,-41546.5,NA,NA,13540,39120,-47398,113942,72119,-35731,39113,33910,33967,10149,7582,54420,NA,NA,16667,43944.5,3305,971,2042,5840,126797.333333333,10829.5,-18626.5,8387.35,52550,56880,NA,NA,NA,NA,34536.5,NA,74800,NA,33100,-42240,NA,4489,-28143.5,62860,75596,85015,24101,5530,11090,34790,9270,41980,11770,-425
"1052",1988-05-01,53380,71084,15300,27000,2134.5,8319,322,1070,3340,NA,7015,1306,26140.5,21610,84414,4305,34930,41090,14781.5,0,NA,105548.666666667,14180,49540,141496,225045,166700,46675,57438,57290,47113,17091,18386,68140,45503,NA,87689,46994,9040,573,8734,7890,148477.666666667,9257.5,418713,8594.19,36820,58750,NA,356470,161070,NA,66938,NA,91580,NA,32600,12800,451,7608,125585.5,61120,128547,86570.5,25705,6410,23210,29470,7500,35790,9550,84091.5,26380,-9296,15300,27000,2134.5,8319,322,1070,3340,NA,7015,1306,26140.5,21610,84414,4305,-14479,41090,14781.5,-40922,NA,NA,14180,49540,-83549,175505,75120,-68053,57438,57290,47113,17091,18386,68140,NA,NA,19549,46994,9040,573,-8357,7890,140587.666666667,9257.5,-43501,8594.19,36820,58750,NA,NA,NA,NA,34338,NA,91580,NA,32600,-27360,NA,7608,-64081.5,61120,128547,86570.5,25705,6410,23210,29470,7500,35790,9550,1781.5
"1053",1988-06-01,21360,50391.3333333333,4090,10910,391.5,7948,138,391,30,NA,3765,989,25298,12200,64265,4075,167580,39620,13065,0,NA,113106.333333333,7070,18020,184373,129876,193905.333333333,46570,41521,39750,21818,26421,17309,38060,24793.5,NA,64812.5,36076.5,10885,291,10170,7890,137267,3415,364732.333333333,6226.28,4560,33020,NA,261150,119940,NA,45535,NA,101000,NA,0,450,140,10611,79375.5,25640,67424,61329.5,19084,3970,19910,15220,2550,11570,3130,52425,10450,18121.3333333333,4090,10910,391.5,7948,138,391,30,NA,3765,989,25298,12200,64265,4075,120012,39620,13065,-38363,NA,NA,7070,18020,54497,111856,92905.333333333,-34701,41521,39750,21818,26421,17309,38060,NA,NA,26752.5,36076.5,10885,291,-16251,7890,129377,3415,34485.833333333,6226.28,4560,33020,NA,NA,NA,NA,45535,NA,101000,NA,0,-4140,NA,10611,-13688.5,25640,67424,61329.5,19084,3970,19910,15220,2550,11570,3130,19955
"1054",1988-07-01,1630,61247.6666666667,0,3020,540,7533,33,16,0,NA,1486,2007,23934.5,5690,15356,5105,65130,35350,12911,0,NA,125130.666666667,3350,2410,168080,31734,79928.6666666667,40884.5,19775,17450,5022,20268,8659,11640,15201,NA,56028.5,30892,12195,62,13418.5,9340,106414.666666667,2720,398976.666666667,3474,0,16750,NA,177030,74962,NA,28618,NA,27950,NA,0,0,55,7970,75667,3690,11528,22835,15576.5,1730,6670,8040,180,770,670,50146,-1390,56597.6666666667,0,3020,540,7533,33,16,0,NA,1486,2007,23934.5,5690,15356,5105,22247,35350,12911,-36845.5,NA,NA,3350,2410,136346,29324,51978.6666666667,3659.5,19775,17450,5022,20268,8659,11640,NA,NA,44388.5,30892,12195,62,-6849.5,9340,97074.666666667,2720,174304.666666667,3474,0,16750,NA,NA,NA,NA,28618,NA,27950,NA,0,0,NA,7970,60449,3690,11528,22835,15576.5,1730,6670,8040,180,770,670,40486
